,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
1159,2016-01-13T00:00:00,9,0021500585,1610612740,NOP,New Orleans,12-26,28,31,31,19,0,0,0,0,0,0,0,0,0,0,109,0.42,0.818,0.485,27,45,7
1160,2016-01-13T00:00:00,8,0021500584,1610612757,POR,Portland,17-24,18,25,34,22,0,0,0,0,0,0,0,0,0,0,99,0.443,0.667,0.423,25,54,13
1161,2016-01-13T00:00:00,8,0021500584,1610612762,UTA,Utah,17-21,19,18,25,23,0,0,0,0,0,0,0,0,0,0,85,0.408,0.682,0.421,20,38,14
1162,2016-01-13T00:00:00,4,0021500580,1610612754,IND,Indiana,22-17,24,25,27,18,0,0,0,0,0,0,0,0,0,0,94,0.407,0.75,0.167,18,48,17
1163,2016-01-13T00:00:00,10,0021500586,1610612746,LAC,LA,26-13,17,28,34,25,0,0,0,0,0,0,0,0,0,0,104,0.426,0.813,0.44,26,43,7
1164,2016-01-13T00:00:00,5,0021500581,1610612750,MIN,Minnesota,12-28,24,26,27,27,0,0,0,0,0,0,0,0,0,0,104,0.462,0.8,0.471,25,43,20
1165,2016-01-13T00:00:00,5,0021500581,1610612745,HOU,Houston,21-19,23,34,24,26,0,0,0,0,0,0,0,0,0,0,107,0.493,0.684,0.233,19,39,16
1166,2016-01-13T00:00:00,6,0021500582,1610612742,DAL,Dallas,22-18,20,22,22,25,0,0,0,0,0,0,0,0,0,0,89,0.39,0.76,0.194,18,41,16
1167,2016-01-13T00:00:00,6,0021500582,1610612760,OKC,Oklahoma City,28-12,30,35,18,25,0,0,0,0,0,0,0,0,0,0,108,0.463,0.586,0.455,24,54,18
1168,2016-01-13T00:00:00,7,0021500583,1610612744,GSW,Golden State,36-3,25,29,19,37,0,0,0,0,0,0,0,0,0,0,110,0.477,0.8,0.385,25,39,13
1169,2016-01-13T00:00:00,7,0021500583,1610612743,DEN,Denver,15-24,32,23,28,29,0,0,0,0,0,0,0,0,0,0,112,0.425,0.892,0.227,22,49,13
1170,2016-01-13T00:00:00,2,0021500578,1610612749,MIL,Milwaukee,16-25,18,25,31,27,0,0,0,0,0,0,0,0,0,0,101,0.528,0.706,0.125,23,47,27
1171,2016-01-13T00:00:00,4,0021500580,1610612738,BOS,Boston,20-19,28,29,21,25,0,0,0,0,0,0,0,0,0,0,103,0.444,0.7,0.346,24,49,19
1172,2016-01-14T00:00:00,1,0021500588,1610612761,TOR,Toronto,25-15,31,30,16,19,10,0,0,0,0,0,0,0,0,0,106,0.411,0.774,0.333,20,47,10
1173,2016-01-14T00:00:00,2,0021500587,1610612755,PHI,Philadelphia,4-37,34,28,17,25,7,0,0,0,0,0,0,0,0,0,111,0.452,0.75,0.444,23,34,12
1174,2016-01-14T00:00:00,3,0021500589,1610612763,MEM,Memphis,22-19,21,27,31,24,0,0,0,0,0,0,0,0,0,0,103,0.487,0.8,0.563,21,29,15
1175,2016-01-14T00:00:00,3,0021500589,1610612765,DET,Detroit,21-18,24,19,28,30,0,0,0,0,0,0,0,0,0,0,101,0.514,0.706,0.469,18,35,20
1176,2016-01-14T00:00:00,1,0021500588,1610612753,ORL,Orlando,20-19,18,36,19,23,7,0,0,0,0,0,0,0,0,0,103,0.454,0.75,0.391,28,46,15
1177,2016-01-14T00:00:00,2,0021500587,1610612741,CHI,Chicago,23-15,22,24,31,27,11,0,0,0,0,0,0,0,0,0,115,0.466,0.839,0.412,17,53,23
1178,2016-01-14T00:00:00,6,0021500592,1610612744,GSW,Golden State,37-3,24,28,34,30,0,0,0,0,0,0,0,0,0,0,116,0.5,0.85,0.394,26,47,19
1179,2016-01-14T00:00:00,6,0021500592,1610612747,LAL,Los Angeles,9-32,23,26,23,26,0,0,0,0,0,0,0,0,0,0,98,0.444,0.583,0.174,17,47,21
1180,2016-01-14T00:00:00,5,0021500591,1610612762,UTA,Utah,17-22,12,33,26,30,0,0,0,0,0,0,0,0,0,0,101,0.422,0.735,0.176,12,38,13
1181,2016-01-14T00:00:00,5,0021500591,1610612758,SAC,Sacramento,16-23,26,30,26,21,0,0,0,0,0,0,0,0,0,0,103,0.459,0.714,0.455,19,54,15
1182,2016-01-14T00:00:00,4,0021500590,1610612759,SAS,San Antonio,35-6,20,24,28,27,0,0,0,0,0,0,0,0,0,0,99,0.458,0.818,0.294,17,45,11
1183,2016-01-14T00:00:00,4,0021500590,1610612739,CLE,Cleveland,27-10,32,18,23,22,0,0,0,0,0,0,0,0,0,0,95,0.463,0.818,0.385,15,43,17
1184,2016-01-15T00:00:00,8,0021500600,1610612748,MIA,Miami,23-17,20,26,30,22,0,0,0,0,0,0,0,0,0,0,98,0.494,0.737,0.333,26,42,13
1185,2016-01-15T00:00:00,1,0021500593,1610612764,WAS,Washington,19-19,24,35,29,30,0,0,0,0,0,0,0,0,0,0,118,0.52,0.5,0.44,26,54,15
1186,2016-01-15T00:00:00,1,0021500593,1610612754,IND,Indiana,22-18,27,19,26,32,0,0,0,0,0,0,0,0,0,0,104,0.475,0.781,0.176,19,35,13
1187,2016-01-15T00:00:00,2,0021500594,1610612750,MIN,Minnesota,12-29,17,26,22,28,0,0,0,0,0,0,0,0,0,0,93,0.4,0.87,0.417,15,45,12
1188,2016-01-15T00:00:00,2,0021500594,1610612760,OKC,Oklahoma City,29-12,31,26,25,31,0,0,0,0,0,0,0,0,0,0,113,0.528,0.636,0.217,31,40,6
1189,2016-01-15T00:00:00,3,0021500595,1610612756,PHX,Phoenix,13-28,29,18,31,25,0,0,0,0,0,0,0,0,0,0,103,0.393,0.821,0.37,24,45,14
1190,2016-01-15T00:00:00,3,0021500595,1610612738,BOS,Boston,21-19,36,32,28,21,0,0,0,0,0,0,0,0,0,0,117,0.438,0.655,0.467,30,56,12
1191,2016-01-15T00:00:00,4,0021500596,1610612757,POR,Portland,18-24,22,34,27,33,0,0,0,0,0,0,0,0,0,0,116,0.505,0.636,0.429,26,42,9
1192,2016-01-15T00:00:00,4,0021500596,1610612751,BKN,Brooklyn,11-29,23,26,30,25,0,0,0,0,0,0,0,0,0,0,104,0.447,0.714,0.421,22,46,12
1193,2016-01-15T00:00:00,6,0021500598,1610612766,CHA,Charlotte,18-21,34,15,32,26,0,0,0,0,0,0,0,0,0,0,107,0.488,0.75,0.4,21,38,11
1194,2016-01-15T00:00:00,5,0021500597,1610612741,CHI,Chicago,23-16,22,24,15,16,0,0,0,0,0,0,0,0,0,0,77,0.36,0.867,0.105,16,47,8
1195,2016-01-15T00:00:00,7,0021500599,1610612749,MIL,Milwaukee,17-25,22,24,27,22,13,0,0,0,0,0,0,0,0,0,108,0.417,0.676,0.3,19,60,16
1196,2016-01-15T00:00:00,6,0021500598,1610612740,NOP,New Orleans,13-26,32,25,27,25,0,0,0,0,0,0,0,0,0,0,109,0.494,0.846,0.444,29,38,8
1197,2016-01-15T00:00:00,9,0021500601,1610612739,CLE,Cleveland,28-10,23,23,22,23,0,0,0,0,0,0,0,0,0,0,91,0.391,0.652,0.229,19,49,14
1198,2016-01-15T00:00:00,9,0021500601,1610612745,HOU,Houston,21-20,21,14,16,26,0,0,0,0,0,0,0,0,0,0,77,0.351,0.655,0.24,15,40,18
1199,2016-01-15T00:00:00,7,0021500599,1610612737,ATL,Atlanta,23-17,28,23,25,19,6,0,0,0,0,0,0,0,0,0,101,0.43,1.0,0.3,29,43,17
1200,2016-01-15T00:00:00,8,0021500600,1610612743,DEN,Denver,15-25,31,31,16,17,0,0,0,0,0,0,0,0,0,0,95,0.41,0.962,0.333,23,37,13
1201,2016-01-15T00:00:00,5,0021500597,1610612742,DAL,Dallas,23-18,18,18,23,24,0,0,0,0,0,0,0,0,0,0,83,0.39,0.882,0.364,20,43,9
1202,2016-01-18T00:00:00,2,0021500616,1610612766,CHA,Charlotte,19-22,29,23,21,22,13,16,0,0,0,0,0,0,0,0,124,0.466,0.875,0.519,20,50,16
1203,2016-01-18T00:00:00,1,0021500615,1610612755,PHI,Philadelphia,5-38,29,18,16,33,11,6,0,0,0,0,0,0,0,0,113,0.441,0.52,0.357,27,51,13
1204,2016-01-18T00:00:00,1,0021500615,1610612752,NYK,New York,21-22,29,23,24,20,11,12,0,0,0,0,0,0,0,0,119,0.443,0.833,0.4,26,53,14
1205,2016-01-18T00:00:00,2,0021500616,1610612762,UTA,Utah,18-23,28,15,21,31,13,11,0,0,0,0,0,0,0,0,119,0.423,0.8,0.333,27,49,10
1206,2016-01-18T00:00:00,3,0021500617,1610612757,POR,Portland,19-25,32,27,35,14,0,0,0,0,0,0,0,0,0,0,108,0.512,0.455,0.548,25,48,15
1207,2016-01-18T00:00:00,10,0021500624,1610612746,LAC,LA,27-14,33,26,35,28,18,0,0,0,0,0,0,0,0,0,140,0.516,0.727,0.595,28,41,12
1208,2016-01-18T00:00:00,4,0021500618,1610612740,NOP,New Orleans,13-27,26,25,25,23,0,0,0,0,0,0,0,0,0,0,99,0.486,0.913,0.316,19,34,15
1209,2016-01-18T00:00:00,10,0021500624,1610612745,HOU,Houston,22-21,21,31,28,42,10,0,0,0,0,0,0,0,0,0,132,0.5,0.635,0.344,31,52,14
1210,2016-01-18T00:00:00,3,0021500617,1610612764,WAS,Washington,19-21,17,40,19,22,0,0,0,0,0,0,0,0,0,0,98,0.481,0.75,0.429,25,35,9
1211,2016-01-18T00:00:00,9,0021500623,1610612738,BOS,Boston,22-20,16,23,33,26,15,0,0,0,0,0,0,0,0,0,113,0.426,0.808,0.4,24,49,12
1212,2016-01-18T00:00:00,8,0021500622,1610612739,CLE,Cleveland,28-11,21,23,23,31,0,0,0,0,0,0,0,0,0,0,98,0.481,0.68,0.368,22,36,15
1213,2016-01-18T00:00:00,8,0021500622,1610612744,GSW,Golden State,38-4,34,36,34,28,0,0,0,0,0,0,0,0,0,0,132,0.541,0.778,0.475,33,37,8
1214,2016-01-18T00:00:00,7,0021500621,1610612761,TOR,Toronto,26-15,19,33,29,31,0,0,0,0,0,0,0,0,0,0,112,0.506,0.722,0.542,24,36,7
1215,2016-01-18T00:00:00,9,0021500623,1610612742,DAL,Dallas,24-19,29,23,18,28,20,0,0,0,0,0,0,0,0,0,118,0.43,0.917,0.471,23,51,14
1216,2016-01-18T00:00:00,6,0021500620,1610612737,ATL,Atlanta,25-17,24,27,21,26,0,0,0,0,0,0,0,0,0,0,98,0.513,0.7,0.474,31,47,17
1217,2016-01-18T00:00:00,6,0021500620,1610612753,ORL,Orlando,20-20,17,21,21,22,0,0,0,0,0,0,0,0,0,0,81,0.345,0.75,0.273,21,42,13
1218,2016-01-18T00:00:00,5,0021500619,1610612765,DET,Detroit,22-19,32,21,26,22,0,0,0,0,0,0,0,0,0,0,101,0.442,0.6,0.192,18,50,11
1219,2016-01-18T00:00:00,5,0021500619,1610612741,CHI,Chicago,24-16,26,30,27,28,0,0,0,0,0,0,0,0,0,0,111,0.524,0.7,0.429,28,38,10
1220,2016-01-18T00:00:00,4,0021500618,1610612763,MEM,Memphis,24-19,24,25,23,29,0,0,0,0,0,0,0,0,0,0,101,0.467,0.767,0.421,27,40,10
1221,2016-01-18T00:00:00,7,0021500621,1610612751,BKN,Brooklyn,11-31,29,20,35,16,0,0,0,0,0,0,0,0,0,0,100,0.513,0.895,0.357,24,40,14
1222,2016-01-19T00:00:00,4,0021500628,1610612756,PHX,Phoenix,13-30,17,18,26,33,0,0,0,0,0,0,0,0,0,0,94,0.346,0.931,0.314,15,53,22
1223,2016-01-19T00:00:00,4,0021500628,1610612754,IND,Indiana,23-19,25,19,27,26,0,0,0,0,0,0,0,0,0,0,97,0.41,0.735,0.2,14,46,14
1224,2016-01-19T00:00:00,3,0021500627,1610612743,DEN,Denver,16-26,31,22,26,25,0,0,0,0,0,0,0,0,0,0,104,0.422,0.75,0.35,21,48,17
1225,2016-01-19T00:00:00,3,0021500627,1610612760,OKC,Oklahoma City,31-12,25,32,27,26,0,0,0,0,0,0,0,0,0,0,110,0.423,0.733,0.214,30,52,13
1226,2016-01-19T00:00:00,2,0021500626,1610612740,NOP,New Orleans,14-27,25,26,31,32,0,0,0,0,0,0,0,0,0,0,114,0.506,0.87,0.435,21,40,15
1227,2016-01-19T00:00:00,2,0021500626,1610612750,MIN,Minnesota,13-30,38,22,15,24,0,0,0,0,0,0,0,0,0,0,99,0.474,0.774,0.214,18,39,16
1228,2016-01-19T00:00:00,1,0021500625,1610612748,MIA,Miami,23-19,18,21,18,22,0,0,0,0,0,0,0,0,0,0,79,0.365,0.769,0.227,13,38,14
1229,2016-01-19T00:00:00,1,0021500625,1610612749,MIL,Milwaukee,19-25,19,30,26,16,0,0,0,0,0,0,0,0,0,0,91,0.486,0.875,0.417,19,39,17
1230,2016-01-20T00:00:00,7,0021500635,1610612745,HOU,Houston,22-22,23,24,32,35,0,0,0,0,0,0,0,0,0,0,114,0.453,0.889,0.5,21,48,13
1231,2016-01-20T00:00:00,11,0021500639,1610612757,POR,Portland,19-26,18,25,29,26,0,0,0,0,0,0,0,0,0,0,98,0.436,0.636,0.29,23,50,12
1232,2016-01-20T00:00:00,8,0021500636,1610612760,OKC,Oklahoma City,32-12,30,22,36,21,0,0,0,0,0,0,0,0,0,0,109,0.47,0.733,0.375,28,51,20
1233,2016-01-20T00:00:00,1,0021500629,1610612753,ORL,Orlando,20-21,21,25,25,16,0,0,0,0,0,0,0,0,0,0,87,0.393,0.654,0.235,19,47,14
1234,2016-01-20T00:00:00,1,0021500629,1610612755,PHI,Philadelphia,6-38,23,24,34,15,0,0,0,0,0,0,0,0,0,0,96,0.486,0.714,0.474,20,41,14
1235,2016-01-20T00:00:00,9,0021500637,1610612750,MIN,Minnesota,13-31,33,16,18,22,5,0,0,0,0,0,0,0,0,0,94,0.44,0.818,0.217,26,52,17
1236,2016-01-20T00:00:00,8,0021500636,1610612766,CHA,Charlotte,19-23,22,23,25,25,0,0,0,0,0,0,0,0,0,0,95,0.42,0.857,0.333,17,34,16
1237,2016-01-20T00:00:00,11,0021500639,1610612737,ATL,Atlanta,26-17,29,19,26,30,0,0,0,0,0,0,0,0,0,0,104,0.448,0.696,0.417,25,43,13
1238,2016-01-20T00:00:00,10,0021500638,1610612747,LAL,Los Angeles,9-35,18,34,25,16,0,0,0,0,0,0,0,0,0,0,93,0.356,0.806,0.16,17,41,9
1239,2016-01-20T00:00:00,10,0021500638,1610612758,SAC,Sacramento,18-23,28,29,29,26,0,0,0,0,0,0,0,0,0,0,112,0.483,0.714,0.3,28,59,14
1240,2016-01-20T00:00:00,9,0021500637,1610612742,DAL,Dallas,25-19,23,26,15,25,17,0,0,0,0,0,0,0,0,0,106,0.433,0.773,0.2,18,46,11
1241,2016-01-20T00:00:00,3,0021500631,1610612739,CLE,Cleveland,29-11,23,28,22,18,0,0,0,0,0,0,0,0,0,0,91,0.468,0.7,0.294,15,45,13
1242,2016-01-20T00:00:00,3,0021500631,1610612751,BKN,Brooklyn,11-32,17,21,17,23,0,0,0,0,0,0,0,0,0,0,78,0.417,0.5,0.211,20,39,12
1243,2016-01-20T00:00:00,4,0021500632,1610612762,UTA,Utah,18-24,22,26,28,23,12,0,0,0,0,0,0,0,0,0,111,0.43,0.806,0.444,19,40,12
1244,2016-01-20T00:00:00,4,0021500632,1610612752,NYK,New York,22-22,17,20,31,31,19,0,0,0,0,0,0,0,0,0,118,0.522,0.944,0.412,20,38,9
1245,2016-01-20T00:00:00,5,0021500633,1610612738,BOS,Boston,22-21,27,35,28,19,0,0,0,0,0,0,0,0,0,0,109,0.506,0.733,0.462,30,33,14
1246,2016-01-20T00:00:00,5,0021500633,1610612761,TOR,Toronto,27-15,35,21,40,19,0,0,0,0,0,0,0,0,0,0,115,0.554,0.706,0.379,23,37,13
1247,2016-01-20T00:00:00,6,0021500634,1610612744,GSW,Golden State,39-4,34,29,24,38,0,0,0,0,0,0,0,0,0,0,125,0.526,0.65,0.375,38,55,10
1248,2016-01-20T00:00:00,6,0021500634,1610612741,CHI,Chicago,24-17,18,26,19,31,0,0,0,0,0,0,0,0,0,0,94,0.37,0.792,0.05,14,49,10
1249,2016-01-20T00:00:00,7,0021500635,1610612765,DET,Detroit,23-19,33,23,29,38,0,0,0,0,0,0,0,0,0,0,123,0.475,0.593,0.4,23,52,10
1250,2016-01-20T00:00:00,2,0021500630,1610612748,MIA,Miami,23-20,22,15,27,23,0,0,0,0,0,0,0,0,0,0,87,0.485,0.778,0.467,23,31,20
1251,2016-01-20T00:00:00,2,0021500630,1610612764,WAS,Washington,20-21,26,25,30,25,0,0,0,0,0,0,0,0,0,0,106,0.523,0.846,0.313,27,34,10
1252,2016-01-21T00:00:00,1,0021500640,1610612739,CLE,Cleveland,30-11,28,31,29,27,0,0,0,0,0,0,0,0,0,0,115,0.506,0.75,0.464,29,47,13
1253,2016-01-21T00:00:00,5,0021500644,1610612756,PHX,Phoenix,13-31,18,21,30,20,0,0,0,0,0,0,0,0,0,0,89,0.395,0.826,0.333,18,43,13
1254,2016-01-21T00:00:00,2,0021500641,1610612765,DET,Detroit,23-20,27,26,24,22,0,0,0,0,0,0,0,0,0,0,99,0.418,0.8,0.233,17,44,15
1255,2016-01-21T00:00:00,2,0021500641,1610612740,NOP,New Orleans,15-27,35,37,18,25,0,0,0,0,0,0,0,0,0,0,115,0.535,1.0,0.417,26,44,9
1256,2016-01-21T00:00:00,3,0021500642,1610612763,MEM,Memphis,25-19,37,18,24,23,0,0,0,0,0,0,0,0,0,0,102,0.5,0.828,0.286,21,37,12
1257,2016-01-21T00:00:00,3,0021500642,1610612743,DEN,Denver,16-27,23,25,29,24,0,0,0,0,0,0,0,0,0,0,101,0.45,0.769,0.3,26,40,10
1258,2016-01-21T00:00:00,4,0021500643,1610612737,ATL,Atlanta,26-18,20,24,19,25,0,0,0,0,0,0,0,0,0,0,88,0.417,0.667,0.242,21,42,19
1259,2016-01-21T00:00:00,4,0021500643,1610612758,SAC,Sacramento,19-23,27,20,25,19,0,0,0,0,0,0,0,0,0,0,91,0.359,0.75,0.292,24,56,19
1260,2016-01-21T00:00:00,5,0021500644,1610612759,SAS,San Antonio,37-6,25,26,28,38,0,0,0,0,0,0,0,0,0,0,117,0.488,0.857,0.643,24,43,8
1261,2016-01-21T00:00:00,1,0021500640,1610612746,LAC,LA,27-15,31,19,22,30,0,0,0,0,0,0,0,0,0,0,102,0.45,0.667,0.24,19,35,9
1262,2016-01-22T00:00:00,7,0021500651,1610612760,OKC,Oklahoma City,33-12,27,21,37,24,0,0,0,0,0,0,0,0,0,0,109,0.495,0.733,0.267,18,47,14
1263,2016-01-22T00:00:00,7,0021500651,1610612742,DAL,Dallas,25-20,25,31,18,32,0,0,0,0,0,0,0,0,0,0,106,0.46,0.889,0.303,24,33,8
1264,2016-01-22T00:00:00,8,0021500652,1610612754,IND,Indiana,23-20,18,33,24,35,0,0,0,0,0,0,0,0,0,0,110,0.463,0.704,0.176,22,44,13
1265,2016-01-22T00:00:00,6,0021500650,1610612745,HOU,Houston,23-22,31,26,22,23,0,0,0,0,0,0,0,0,0,0,102,0.404,0.688,0.341,27,42,11
1266,2016-01-22T00:00:00,9,0021500653,1610612759,SAS,San Antonio,38-6,31,25,31,21,0,0,0,0,0,0,0,0,0,0,108,0.506,0.846,0.524,26,35,6
1267,2016-01-22T00:00:00,9,0021500653,1610612747,LAL,Los Angeles,9-36,22,21,28,24,0,0,0,0,0,0,0,0,0,0,95,0.452,0.722,0.375,19,45,11
1268,2016-01-22T00:00:00,8,0021500652,1610612744,GSW,Golden State,40-4,32,32,24,34,0,0,0,0,0,0,0,0,0,0,122,0.478,0.88,0.424,31,50,17
1269,2016-01-22T00:00:00,6,0021500650,1610612749,MIL,Milwaukee,19-26,28,17,21,32,0,0,0,0,0,0,0,0,0,0,98,0.459,0.773,0.214,30,48,15
1270,2016-01-22T00:00:00,2,0021500646,1610612741,CHI,Chicago,24-18,23,26,33,19,0,0,0,0,0,0,0,0,0,0,101,0.427,0.846,0.231,11,50,20
1271,2016-01-22T00:00:00,5,0021500649,1610612748,MIA,Miami,23-21,20,24,23,14,0,0,0,0,0,0,0,0,0,0,81,0.407,0.647,0.235,13,42,12
1272,2016-01-22T00:00:00,4,0021500648,1610612752,NYK,New York,22-23,24,21,19,24,0,0,0,0,0,0,0,0,0,0,88,0.388,0.9,0.222,24,42,17
1273,2016-01-22T00:00:00,4,0021500648,1610612746,LAC,LA,28-15,31,24,31,30,0,0,0,0,0,0,0,0,0,0,116,0.566,0.708,0.565,27,36,9
1274,2016-01-22T00:00:00,3,0021500647,1610612751,BKN,Brooklyn,11-33,23,17,17,29,0,0,0,0,0,0,0,0,0,0,86,0.44,0.778,0.375,24,24,11
1275,2016-01-22T00:00:00,3,0021500647,1610612762,UTA,Utah,19-24,22,26,37,23,0,0,0,0,0,0,0,0,0,0,108,0.573,0.867,0.563,28,40,14
1276,2016-01-22T00:00:00,2,0021500646,1610612738,BOS,Boston,23-21,34,30,26,20,0,0,0,0,0,0,0,0,0,0,110,0.448,0.762,0.348,26,46,12
1277,2016-01-22T00:00:00,1,0021500645,1610612753,ORL,Orlando,20-22,35,26,33,15,7,0,0,0,0,0,0,0,0,0,116,0.495,0.789,0.478,31,48,19
1278,2016-01-22T00:00:00,1,0021500645,1610612766,CHA,Charlotte,20-23,30,25,24,30,11,0,0,0,0,0,0,0,0,0,120,0.446,0.909,0.37,23,48,9
1279,2016-01-22T00:00:00,5,0021500649,1610612761,TOR,Toronto,28-15,31,29,20,21,0,0,0,0,0,0,0,0,0,0,101,0.467,0.857,0.52,19,41,12
1280,2016-01-23T00:00:00,5,0021500659,1610612739,CLE,Cleveland,30-12,14,25,19,25,0,0,0,0,0,0,0,0,0,0,83,0.372,0.409,0.167,17,48,4
1281,2016-01-23T00:00:00,6,0021500660,1610612737,ATL,Atlanta,26-19,23,16,25,31,0,0,0,0,0,0,0,0,0,0,95,0.405,0.833,0.353,23,43,16
1282,2016-01-23T00:00:00,6,0021500660,1610612756,PHX,Phoenix,14-31,29,19,26,24,0,0,0,0,0,0,0,0,0,0,98,0.4,0.769,0.417,22,52,17
1283,2016-01-23T00:00:00,7,0021500661,1610612765,DET,Detroit,23-21,32,22,20,27,0,0,0,0,0,0,0,0,0,0,101,0.476,0.526,0.379,23,51,16
1284,2016-01-23T00:00:00,7,0021500661,1610612743,DEN,Denver,17-27,26,19,39,20,0,0,0,0,0,0,0,0,0,0,104,0.462,0.828,0.364,18,32,8
1285,2016-01-23T00:00:00,8,0021500662,1610612747,LAL,Los Angeles,9-37,22,30,24,27,0,0,0,0,0,0,0,0,0,0,103,0.493,0.875,0.412,14,30,18
1286,2016-01-23T00:00:00,8,0021500662,1610612757,POR,Portland,20-26,37,25,39,20,0,0,0,0,0,0,0,0,0,0,121,0.505,0.773,0.323,26,42,8
1287,2016-01-23T00:00:00,3,0021500657,1610612740,NOP,New Orleans,16-27,22,30,32,32,0,0,0,0,0,0,0,0,0,0,116,0.457,0.765,0.548,33,41,8
1288,2016-01-23T00:00:00,9,0021500663,1610612758,SAC,Sacramento,20-23,31,19,31,27,0,0,0,0,0,0,0,0,0,0,108,0.447,0.75,0.313,19,52,14
1289,2016-01-23T00:00:00,4,0021500658,1610612763,MEM,Memphis,25-20,25,21,28,27,0,0,0,0,0,0,0,0,0,0,101,0.468,0.818,0.474,22,34,13
1290,2016-01-23T00:00:00,3,0021500657,1610612749,MIL,Milwaukee,19-27,23,28,23,25,0,0,0,0,0,0,0,0,0,0,99,0.527,0.833,0.4,20,43,18
1291,2016-01-23T00:00:00,2,0021500655,1610612766,CHA,Charlotte,21-23,20,25,32,20,0,0,0,0,0,0,0,0,0,0,97,0.341,0.865,0.29,17,49,11
1292,2016-01-23T00:00:00,2,0021500655,1610612752,NYK,New York,22-24,22,21,13,28,0,0,0,0,0,0,0,0,0,0,84,0.377,0.594,0.292,23,51,14
1293,2016-01-23T00:00:00,4,0021500658,1610612750,MIN,Minnesota,14-31,20,37,27,22,0,0,0,0,0,0,0,0,0,0,106,0.5,0.917,0.294,26,38,15
1294,2016-01-23T00:00:00,9,0021500663,1610612754,IND,Indiana,23-21,25,20,25,27,0,0,0,0,0,0,0,0,0,0,97,0.419,0.72,0.368,18,41,10
1295,2016-01-23T00:00:00,5,0021500659,1610612741,CHI,Chicago,25-18,21,23,28,24,0,0,0,0,0,0,0,0,0,0,96,0.437,0.867,0.412,21,53,7
